date,benchmark_ret,overlay_ret,equity_weight,defensive_weight,transaction_cost,regime_label,regime_state,bull_aware_equity_weight,bull_aware_defensive_weight,bull_aware_transaction_cost,bull_aware_ret,regime_momentum_equity_weight,regime_momentum_defensive_weight,regime_momentum_transaction_cost,regime_momentum_ret,vol_managed_equity_weight,vol_managed_defensive_weight,vol_managed_transaction_cost,vol_managed_ret,bull_period
2024-11-13,0.00023228648443596178,0.0005984757211633109,0.5,0.5,0.00025,transition,0,0.6802282067990018,0.31977179320099824,8.987583814691181e-05,0.0005364905206479677,0.8802282067990017,0.11977179320099829,8.987583814691181e-05,0.00029001482595702804,0.8139125524016868,0.1860874475983132,0.00011422004683452332,0.00034739660220172884,True
2024-11-14,-0.0060497412027306074,-0.0037561320273249987,0.5,0.5,0.0,transition,0,0.7489603386454522,0.2510396613545478,3.436606592322522e-05,-0.004932533527306817,0.9489603386454522,0.05103966135454785,3.436606592322522e-05,-0.005849977197469061,0.8994281714466802,0.10057182855331981,4.2757809522496695e-05,-0.005631154074738676,True
2024-11-15,-0.013203522508181798,-0.006052511894881929,0.5,0.5,0.0,transition,0,0.7499497157659897,0.2500502842340103,4.946885602687412e-07,-0.009627792723909952,0.9499497157659897,0.050050284234010256,4.946885602687967e-07,-0.0124881969692299,0.8844261050713794,0.11557389492862058,7.501033187650386e-06,-0.011558083242859509,True
2024-11-18,0.003917814472747416,0.002324671684069357,0.5,0.5,0.0,transition,0,0.7499588629988253,0.2500411370011747,4.573616417813398e-09,0.00312110743055843,0.9499588629988254,0.05004113700117463,4.573616417813398e-09,0.003758364546029654,0.8330788436029537,0.1669211563970463,2.567363073421286e-05,0.0033602823688296895,True
2024-11-19,0.003963608105035599,0.0019818040525177993,0.5,0.5,0.0,transition,0,0.7499796907192394,0.2500203092807606,1.0413860207059144e-08,0.002972615166886662,0.9499796907192395,0.05002030928076051,1.0413860207059144e-08,0.003765336787893782,0.8306233122524218,0.1693766877475782,1.2277656752659461e-06,0.0032910375269999477,True
2024-11-20,2.1970667468895755e-05,-0.0002326793836144314,0.5,0.5,0.0,transition,0,0.7499850555605038,0.25001494443949623,2.6824206321718335e-09,-0.00010536465169796225,0.9499850555605038,0.05001494443949617,2.6824206321718335e-09,-3.5046312646313544e-06,0.8277004696439008,0.17229953035609924,1.461421304260524e-06,-6.724292224899267e-05,True
2024-11-21,0.005340444913141784,0.0025483306964538266,0.5,0.5,0.0,transition,0,0.7499825078544313,0.2500174921455687,1.2738530362210731e-09,0.003944288850808124,0.9499825078544313,0.05001749214556872,1.2738530362765844e-09,0.005061134537483306,0.8550465275587354,0.14495347244126455,1.3673028957417343e-05,0.004517318581861284,True
2024-11-22,0.0034679787718681077,0.0016730286446515197,0.5,0.5,0.0,transition,0,0.7499894982277467,0.25001050177225326,3.495186657709315e-09,0.002570462512758272,0.9499894982277468,0.05001050177225319,3.4951866577648263e-09,0.003288442563644907,0.8503043601960593,0.14969563980394074,2.3710836813380932e-06,0.002928215272767066,True
2024-11-25,0.0030204344198856425,0.002485708003748477,0.5,0.5,0.0,transition,0,0.7499990334597125,0.2500009665402875,4.767615982892437e-09,0.0027530654105318284,0.9499990334597126,0.050000966540287406,4.767615982892437e-09,0.002966955976986695,0.8497375310411098,0.15026246895889017,2.8341457747471655e-07,0.002859452382295549,True
2024-11-26,0.005722044904524104,0.002861022452262052,0.5,0.5,0.0,transition,0,0.7499992150462909,0.25000078495370914,9.079328916472562e-11,0.004291529096059417,0.9499992150462908,0.05000078495370919,9.079328910921447e-11,0.005435938076964238,0.8494419413022012,0.1505580586977988,1.4779486945432074e-07,0.004860397137047869,True
2024-11-27,-0.0038012963267421984,-0.0015964008711719657,0.5,0.5,0.0,transition,0,0.7499984987330892,0.2500015012669108,3.58156600821502e-10,-0.0026988423368405046,0.9499984987330892,0.05000150126691083,3.58156600821502e-10,-0.0035808005190685974,0.8445225023364362,0.15547749766356378,2.459719482882483e-06,-0.003118132790141434,True
2024-11-28,0.0,0.0,0.5,0.5,0.0,transition,0,0.7499980300626966,0.2500019699373034,2.343351963030038e-10,-2.343351963030038e-10,0.9499980300626967,0.050001969937303326,2.343351962474927e-10,-2.343351962474927e-10,0.8430886272084724,0.15691137279152756,7.169375639818898e-07,-7.169375639818898e-07,True
2024-11-29,0.005607844313972654,0.003412046700892901,0.5,0.5,0.0,transition,0,0.7499984310128875,0.25000156898711245,2.0047509546872177e-10,0.004509938416601369,0.9499984310128875,0.0500015689871125,2.004750954132106e-10,0.00538825746183327,0.9374980387661094,0.06250196123389062,4.720470577881847e-05,0.005286156293613475,True
2024-12-02,0.0024484531809998433,-0.0004157151004621773,0.5,0.5,0.0,transition,0,0.749934478075173,0.250065521924827,3.197646885727545e-08,0.0010159617321623161,0.9499344780751731,0.05006552192482694,3.197646885721994e-08,0.002161629044747125,0.9374180975939662,0.06258190240603378,3.997058607158044e-08,0.0020899230106839447,True
2024-12-03,0.00045145233705135013,-0.00012812309567325464,0.0,1.0,0.00025,stress,2,0.25,0.75,0.00024996723903758646,-4.569647652968991e-05,0.45,0.55,0.0002499672390375865,2.0218610015230998e-05,0.3125,0.6875,0.0003124590487969831,-8.758982174379877e-05,True
2024-12-04,0.006051359696390701,0.003324059082901648,0.5,0.5,0.00025,transition,0,0.7450980621514895,0.25490193784851045,0.0002475490310757448,0.004540873211291629,0.9450980621514895,0.054901937848510496,0.00024754903107574474,0.005531793456687251,0.931372577689362,0.06862742231063801,0.000309436288844681,0.005401901896761388,True
2024-12-05,-0.0018697147288503357,-0.0009348573644251679,0.5,0.5,0.0,transition,0,0.7497681157021947,0.2502318842978053,2.335026775352578e-06,-0.0014041875159261088,0.9497681157021947,0.05023188429780534,2.335026775352578e-06,-0.0017781304616961758,0.9372101446277434,0.06278985537225656,2.918783469190722e-06,-0.001755234394907636,True
2024-12-06,0.002495428066323191,0.0017346282145370706,0.5,0.5,0.0,transition,0,0.7499812081359978,0.2500187918640022,1.0654621690153742e-07,0.0021148930005185336,0.9499812081359977,0.050018791864002266,1.0654621690153742e-07,0.0024192129412329813,0.9374765101699972,0.06252348983000278,1.3318277112689403e-07,0.0024001591599604297,True
2024-12-09,-0.006144226774839168,-0.0032545285643623134,0.5,0.5,0.0,transition,0,0.7499926715821362,0.2500073284178638,5.731723069224426e-09,-0.004699341047491836,0.9499926715821363,0.050007328417863706,5.731723069279937e-09,-0.0058552203316825785,0.9374908394776703,0.06250916052232969,7.16465383654441e-09,-0.005782968720893431,True
